"Dstat 0.9.10 CSV output"
"Author:","XXXXX",,,,"URL:","XXXXX"
"Host:","XXXXX",,,,"User:","XXXXX"
"Cmdline:","dstat --postgresql-time -a -s -i -r --aio --fs --ipc --lock --raw --socket --tcp --udp --unix --vm --vm-adv --zones --postgresql-conn --postgresql-lockwaits --postgresql-settings --output ./metricsx.csv --noupdate 5",,,,"Date:","07 Dec 2023 16:50:05 CST"
"postgresql locks","total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"memory usage",,,,"system",,"procs",,,"load avg",,,"swap",,"interrupts",,,"io/total",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"raw","sockets",,,,,"tcp sockets",,,,,"udp",,"unix sockets",,,,"virtual memory",,,,"advanced virtual memory",,,,,"zones memory",,,,"postgresql conn",,,,,,,,,,,,,"postgresql lockswaits","postgresql settings",,,,,,,,,,,,,"postgresql all",,,,,,,,,,,,
"Time","usr","sys","idl","wai","stl","read","writ","recv","send","in","out","used","free","buff","cach","int","csw","run","blk","new","1m","5m","15m","used","free","160","161","297","read","writ","#aio","files","inodes","msg","sem","shm","pos","lck","rea","wri","raw","tot","tcp","udp","raw","frg","lis","act","syn","tim","clo","lis","act","dgm","str","lis","act","majpf","minpf","alloc","free","steal","scanK","scanD","pgoru","astll","d32F","d32H","normF","normH","Conn","%Con","Act","LongQ","LongX","Idl","LIdl","LWait","SQLs1","SQLs3","SQLs5","Xact1","Xact3","Locks","shared_buffers","work_mem","bgwriter_delay","max_connections","autovacuum_work_mem","temp_buffers","autovacuum_max_workers","maintenance_work_mem","checkpoint_timeout","max_wal_size","checkpoint_completion_target","wal_keep_segments","wal_segment_size","clean","back","alloc","heapr","heaph","ratio","size","grow","insert","update","delete","comm","roll"
1701944686,3.035,0.140,93.496,3.330,0,252313.600,2822144,28419.400,41507.600,0,0,121701736448,101037834240,4460548096,379717840896,7043.600,11383.200,4,2,5.600,5.120,9.470,10.500,4407582720,55590359040,0,0,0,29.800,66.400,10344,32640,1392245,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5285,4754,4424.600,0,0,0,0,0,255220,445,13551435,71235,40,0.039,17,0,0,14,0,0,6,1,1,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16640876,0,679,1.000,85889956364,0,0,23,0,107,5
1701944691,2.726,0.142,93.558,3.574,0,206438.400,3135078.400,27292,37942.400,0,0,121700274176,101036216320,4460548096,379723231232,6828,11314,7,3,8.600,5.190,9.410,10.480,4407582720,55590359040,0,0,0,24.600,70.600,10344,32640,1392250,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,6646.400,5643.600,5223,0,0,0,0,0,255220,445,13551701,71235,40,0.039,13,0,0,10,0,0,7,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16641317,0,740,1.000,85889956364,0,0,27.400,0,125,5
1701944696,3.086,0.140,94.058,2.717,0,226099.200,2885222.400,28322.400,39987.200,0,0,121701527552,101032390656,4460548096,379727851520,7083,11328,5,3,7.400,5.810,9.470,10.490,4407582720,55590359040,0,0,0,27,63.800,10344,32640,1392249,0,0,1,100,29,1,129,0,12265,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,6184.200,5165,4752.800,0,0,0,0,0,255220,445,13550600,71235,40,0.039,13,0,10,9,0,0,2,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16641758,0,739,1.000,85889956364,0,0,28,0,123,5
1701944701,2.650,0.230,93.435,3.685,0,186777.600,2815590.400,27465.200,36521.400,0,0,121716891648,101017026560,4460548096,379731701760,7508,12303.800,4,7,71,6.550,9.560,10.520,4407582720,55590359040,0,0,0,21,73,10344,32448,1392333,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,18357.800,12558.400,12079,0,0,0,0,0,255220,445,13549748,71235,41,0.040,18,0,10,7,0,0,5,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16642173,0,733,1.000,85889956364,0,0,22.800,0,111,5
1701944706,2.905,0.129,94.174,2.791,0,250675.200,3152281.600,28802.600,42061,0,0,121721049088,101012869120,4460552192,379736317952,7103.400,11394.800,10,1,8.800,6.910,9.590,10.520,4407582720,55590359040,0,0,0,30.400,70.600,10344,32448,1392245,0,0,1,100,29,1,129,0,12269,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5766.400,4985.400,4967.400,0,0,0,0,0,255220,445,13549229,71235,40,0.039,12,0,10,5,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16642606,0,739,1.000,85889956364,0,0,27,0,123,5
1701944711,3.032,0.167,93.329,3.472,0,237568,2691891.200,27432.400,39008.200,0,0,121726713856,101003608064,4460552192,379742478336,7324.200,11633.200,7,4,20,6.990,9.560,10.510,4407582720,55590359040,0,0,0,28,69.200,10344,32448,1392332,0,0,1,100,29,1,129,0,12270,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,8227,6686.200,6184.600,0,0,0,0,0,255220,445,13548610,71235,40,0.039,20,0,10,11,0,0,7,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16643054,0,739,1.000,85889956364,0,0,23,0,111,5
1701944716,3.004,0.121,93.810,3.065,0,216268.800,3179315.200,27492,38206.800,0,0,121697472512,101031215104,4460552192,379745497088,7004.600,11254.800,4,3,10.800,6.830,9.480,10.480,4407582720,55590359040,0,0,0,25.200,66.800,10344,32448,1392255,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5774.200,4843.800,4672.800,0,0,0,0,0,255415,445,13552562,71235,41,0.040,11,0,10,12,0,0,3,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16643492,0,674,1.000,85889956364,0,0,25.400,0,123,5
1701944721,3.109,0.146,93.753,2.992,0,203161.600,3007283.200,28174.600,37903.200,0,0,121712693248,101015994368,4460552192,379750887424,7085.400,11343.600,11,6,6.800,6.930,9.460,10.460,4407582720,55590359040,0,0,0,23.600,72.600,10344,32448,1392247,0,0,1,100,29,1,129,0,12265,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5705.800,5112,4831.200,0,0,0,0,0,255343,445,13551379,71235,40,0.039,18,0,10,5,0,0,3,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16643917,0,745,1.000,85889956364,0,0,25.800,0,124,5
1701944726,3.171,0.140,93.551,3.138,0,240844.800,2978611.200,27778.400,39761,0,0,121715638272,101009969152,4460552192,379755507712,7078.600,11344.400,13,0,7,6.930,9.420,10.440,4407582720,55590359040,0,0,0,27.400,65.200,10344,32448,1392242,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5286.600,4697.600,4511.400,0,0,0,0,0,255343,445,13551679,71235,40,0.039,19,0,10,11,0,0,3,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16644373,0,739,1.000,85889956364,0,0,22.200,0,111,5
1701944731,3.192,0.150,93.865,2.793,0,258867.200,2945843.200,27595.200,40995.600,0,0,121729445888,100996161536,4460552192,379760128000,7182,11428.200,8,1,8.600,7.100,9.410,10.440,4407582720,55590359040,0,0,0,29.800,71.600,10344,32448,1392248,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5951.200,5347.200,4891.400,0,0,0,0,0,255343,445,13551017,71235,41,0.040,13,0,10,11,0,0,3,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16644830,0,733,1.000,85889956364,0,0,28,0,124,5
1701944736,2.887,0.133,93.685,3.295,0,206438.400,2929459.200,27857.800,37700.800,0,0,121735008256,100989059072,4460552192,379765518336,7079.400,11320.800,10,6,6.200,7.490,9.450,10.450,4407582720,55590359040,0,0,0,24.600,65,10344,32448,1392243,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5339.400,4537.200,4317.600,0,0,0,0,0,255343,445,13549582,71235,40,0.039,25,0,10,4,0,0,2,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16645251,0,739,1.000,85889956364,0,0,24.800,0,113,5
1701944741,1.501,0.259,95.943,2.297,0,126156.800,2990080,28144.400,34574.400,0,0,121655693312,101066833920,4460552192,379769368576,6689.400,11420.400,1,1,6.800,8.010,9.530,10.460,4407582720,55590359040,0,0,0,14.800,66.400,10344,32448,1392204,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5857.600,5173,9062.400,0,0,0,0,0,255343,445,13559957,71235,30,0.029,8,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16645577,0,365,1.000,85889956364,0,0,25,0,119,3
1701944746,0.111,0.138,98.924,0.828,0,0,2956492.800,25222,24509.800,0,0,121663217664,101059563520,4460552192,379770908672,5860,11036.800,5,1,6.200,7.450,9.390,10.410,4407582720,55590359040,0,0,0,0,69.600,10344,32256,1392203,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5326.200,4730.800,4516.400,0,0,0,0,0,255343,445,13559902,71235,31,0.030,9,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16645887,0,1058,1.000,85889956364,0,0,27.600,0,134,7
1701944751,0.104,0.167,98.763,0.966,0,0,2881126.400,25081.600,24371.400,0,0,121660317696,101061177344,4460552192,379774758912,5925.200,11096.600,1,2,7.800,7.010,9.260,10.370,4407582720,55590359040,0,0,0,0,69.200,10344,32256,1392188,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,6058.400,4999,5150.600,0,0,0,0,0,255343,445,13560104,71235,30,0.029,13,0,0,3,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16646174,0,745,1.000,85889956364,0,0,22.200,0,117,5
1701944756,0.115,0.161,98.911,0.814,0,0,2977792,25791,25340,0,0,121667289088,101054205952,4460552192,379776299008,5878.800,11077.400,1,1,7.800,6.530,9.130,10.320,4407582720,55590359040,0,0,0,0,67.400,10344,32256,1392199,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,6096.200,4955.400,4681.200,0,0,0,0,0,255343,445,13559987,71235,31,0.030,8,0,0,3,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16646477,0,733,1.000,85889956364,0,0,28.200,0,123,5
1701944761,0.150,0.154,98.933,0.763,0,0,2989260.800,25817,25373.800,0,0,121665986560,101054992384,4460552192,379778609152,5874.200,11177.600,0,2,6.600,6.170,9.010,10.270,4407582720,55590359040,0,0,0,0,67.200,10344,32256,1392196,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5360.400,4695.200,4689.200,0,0,0,0,0,255343,445,13560209,71235,30,0.029,11,0,0,3,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16646787,0,739,1.000,85889956364,0,0,26.200,0,116,5
1701944766,0.102,0.159,98.566,1.173,0,0,2898329.600,25350,25065.200,0,0,121675862016,101044346880,4460552192,379782459392,5847.400,11041.800,5,1,7,5.750,8.880,10.220,4407582720,55590359040,0,0,0,0,72.600,10344,32256,1392201,0,0,1,100,29,1,129,0,12258,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5512.400,4854.600,4495,0,0,0,0,0,255343,445,13558627,71235,30,0.029,18,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16647096,0,739,1.000,85889956364,0,0,23.600,0,110,5
1701944771,0.098,0.146,98.734,1.022,0,0,2999910.400,25820.400,25286,0,0,121677950976,101041741824,4460552192,379783999488,5939.600,11154.600,1,0,6.400,5.450,8.760,10.180,4407582720,55590359040,0,0,0,0,72,10344,32256,1392185,0,0,1,100,29,1,129,0,12257,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5261.600,4493.800,4571.800,0,0,0,0,0,255343,445,13559558,71235,30,0.029,14,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16647374,0,355,1.000,85889956364,0,0,26.200,0,119,3
1701944776,0.115,0.142,98.509,1.234,0,0,2936832,25389,24757,0,0,121683349504,101036343296,4460552192,379786309632,5853.200,10962.400,3,2,6.400,5.100,8.630,10.130,4407582720,55590359040,0,0,0,0,67.800,10344,32256,1392201,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5240.400,4409.800,4060.600,0,0,0,0,0,255343,445,13559209,71235,31,0.030,4,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16647663,0,1058,1.000,85889956364,0,0,26.200,0,130,7
1701944781,0.134,0.213,98.550,1.104,0,0,2868838.400,25559.400,24950.600,0,0,121685803008,101032603648,4460552192,379790159872,7711.600,11750.200,4,3,29.600,4.770,8.510,10.080,4407582720,55590359040,0,0,0,0,73.200,10344,32064,1392208,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,9661.800,7457.800,7240.200,0,0,0,0,0,255343,445,13558293,71235,30,0.029,12,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16648008,0,739,1.000,85889956364,0,0,23.600,0,106,5
1701944786,0.113,0.148,98.876,0.864,0,0,3098214.400,25230,24724.400,0,0,121656008704,101060755456,4460552192,379793866752,5936.800,11145.800,5,1,7.800,4.470,8.380,10.030,4407582720,55590359040,0,0,0,0,75.200,10344,32064,1392190,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5679.800,4974.600,5046.600,0,0,0,0,0,255395,445,13562829,71235,30,0.029,5,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16648287,0,739,1.000,85889956364,0,0,27.200,0,127,5
1701944791,0.117,0.138,99.123,0.622,0,0,2800844.800,25051,24325.600,0,0,121666162688,101050601472,4460552192,379796176896,5895.600,11058.200,1,1,7.800,4.270,8.270,9.990,4407582720,55590359040,0,0,0,0,66.400,10344,32064,1392187,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5393,4719.600,4581.800,0,0,0,0,0,255302,445,13560729,71235,30,0.029,8,0,0,3,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16648572,0,739,1.000,85889956364,0,0,23.400,0,121,5
1701944796,0.111,0.156,99.037,0.697,0,0,3017932.800,25790,25193.800,0,0,121679503360,101036744704,4460552192,379796946944,5877.800,10990.800,5,2,6.600,4.010,8.150,9.940,4407582720,55590359040,0,0,0,0,81.200,10344,32064,1392195,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5507.800,4607.400,4286.400,0,0,0,0,0,255302,445,13560135,71235,30,0.029,8,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432253,16648861,0,739,1.000,85889956364,0,0,26.600,0,120,5
1701944801,1.471,0.687,95.317,2.525,0,167116.800,2853273.600,33819.400,44508.600,0,0,121846509568,100868968448,4460552192,379800797184,6645,11482.400,2,6,10.600,3.770,8.030,9.890,4407582720,55590359040,0,0,0,18.600,67.800,10344,32064,1392282,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,150055.800,13080,4651,0,0,0,0,0,255302,445,13543090,71235,51,0.050,16,0,0,18,0,0,9,1,0,21,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432262,16649279,0,455,1.000,85890030092,14745.600,0,24.400,0,131,3
1701944806,6.066,0.138,90.487,3.309,0,509542.400,2924544,31528.600,57864.800,0,0,121862148096,100850249728,4460552192,379809267712,8013.200,11859.800,14,2,6.200,6.270,8.480,10.030,4407582720,55590359040,0,0,0,59.200,69.400,10344,32064,1392276,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5879.600,5324.400,4740.200,0,0,0,0,0,255302,445,13542450,71235,50,0.049,25,0,0,17,0,0,2,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432272,16649935,0,1058,1.000,85890112012,16384,0,20,0,111,7
1701944811,5.551,0.129,90.253,4.066,0,512819.200,3044966.400,30576,54602.600,0,0,121869361152,100839956480,4460552192,379816968192,7960,11859.400,6,1,7.800,7.450,8.690,10.080,4407582720,55590359040,0,0,0,55.600,70.400,10344,32064,1392267,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,6545.400,5664.800,5349.400,0,0,0,0,0,255302,445,13540859,71235,50,0.049,11,0,0,21,0,0,6,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432273,16650495,0,739,1.000,85890120204,1638.400,0,27.800,0,132,5
1701944816,5.686,0.150,91.055,3.109,0,499712,2949939.200,31876.200,55388.200,0,0,121872084992,100833382400,4460552192,379825438720,7947,11730.200,22,0,7.600,7.970,8.780,10.110,4407582720,55590359040,0,0,0,56.800,68.400,10344,32064,1392264,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,6327,5618.400,5139.800,0,0,0,0,0,255302,445,13539106,71235,50,0.049,19,0,20,14,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432273,16651077,0,739,1.000,85890120204,0,0,25.400,0,117,5
1701944821,5.521,0.121,90.566,3.792,0,414515.200,3054796.800,30447.800,52974.600,0,0,121877737472,100824903680,4460552192,379831599104,7810.200,11730.200,8,5,7,8.620,8.900,10.140,4407582720,55590359040,0,0,0,49,72.400,10344,32064,1392281,0,0,1,100,29,1,129,0,12275,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5723.400,4894.400,4313.400,0,0,0,0,0,255302,445,13538561,71235,50,0.049,11,0,20,20,0,0,13,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432273,16651634,0,739,1.000,85890120204,0,0,27.600,0,123,5
1701944826,5.955,0.142,89.255,4.648,0,453836.800,2854912,30946.200,51934,0,0,121888157696,100812173312,4460552192,379839299584,8051.400,11973.600,31,7,6.800,10.010,9.180,10.220,4407582720,55590359040,0,0,0,48.400,69.200,10344,32064,1392278,0,0,1,100,29,1,129,0,12278,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5630.600,5183.200,4904,0,0,0,0,0,255302,445,13536454,71235,50,0.049,35,0,20,8,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432273,16652169,0,739,1.000,85890120204,0,0,19.800,0,107,5
1701944831,5.929,0.127,89.601,4.342,0,496435.200,2936832,31173,58140,0,0,121891213312,100806807552,4460552192,379847000064,8043.400,11941.800,5,6,6.400,10.170,9.230,10.230,4407582720,55590359040,0,0,0,57,77.200,10344,31872,1392278,0,0,1,100,29,1,129,0,12278,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5620.400,5053.800,4576.200,0,0,0,0,0,255302,445,13535906,71235,51,0.050,16,0,20,20,0,0,9,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432273,16652745,0,673,1.000,85890120204,0,0,26.600,0,123,5
1701944836,5.745,0.136,90.651,3.469,0,457113.600,2924544,29573,54549.400,0,0,121899991040,100794179584,4460552192,379854700544,7760.200,11589.400,9,4,6,12.160,9.660,10.370,4407582720,55590359040,0,0,0,52.800,67.800,10344,31872,1392264,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5475.600,4996.600,4702.600,0,0,0,0,0,255302,445,13536645,71235,50,0.049,12,0,20,21,0,0,8,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432273,16653323,0,740,1.000,85890120204,0,0,24,0,123,5
1701944841,5.884,0.131,90.865,3.119,0,425984,2999091.200,31270.600,55718.200,0,0,121909870592,100782759936,4460552192,379860860928,7949.600,11699.200,10,6,6.800,12.300,9.730,10.390,4407582720,55590359040,0,0,0,49.600,76.400,10344,31872,1392271,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5803.200,5009.600,4524.800,0,0,0,0,0,255302,445,13534628,71235,50,0.049,23,0,20,13,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432273,16653870,0,739,1.000,85890120204,0,0,25.200,0,115,5
1701944846,5.036,0.148,89.577,5.238,0,357171.200,3087564.800,30430.200,49257.800,0,0,121920376832,100771483648,4460552192,379866251264,7691.400,11706,17,6,7.800,12.840,9.880,10.430,4407582720,55590359040,0,0,0,41.800,69.800,10344,31872,1392269,0,0,1,100,29,1,129,0,12275,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5545.400,5152.200,4733,0,0,0,0,0,255302,445,13534317,71235,50,0.049,21,0,20,10,0,0,5,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432273,16654364,0,739,1.000,85890120204,0,0,24.800,0,124,5
1701944851,5.603,0.133,89.198,5.065,0,368640,2731212.800,29081.800,50005.600,0,0,121925128192,100763136000,4460552192,379872411648,7828.400,11919,1,3,7.600,13.490,10.070,10.490,4407582720,55590359040,0,0,0,43.200,65.600,10344,31872,1392275,0,0,1,100,29,1,129,0,12275,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5440.600,4934.200,4571.400,0,0,0,0,0,255302,445,13534493,71235,51,0.050,15,0,20,23,0,0,18,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432273,16654926,0,733,1.000,85890120204,0,0,20.800,0,111,5
1701944856,5.743,0.150,89.926,4.181,0,455475.200,3069542.400,31649.800,54995,0,0,121927938048,100755959808,4460552192,379881652224,8019.400,12004.600,27,2,6.800,15.460,10.530,10.640,4407582720,55590359040,0,0,0,53.200,69.600,10344,31872,1392277,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5840,5388.400,4885.200,0,0,0,0,0,255302,445,13534112,71235,51,0.050,25,0,20,14,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432273,16655483,0,739,1.000,85890120204,0,0,24.800,0,116,5
1701944861,4.935,0.337,91.178,3.550,0,347340.800,2940108.800,31189.400,49755.600,0,0,121743998976,100939063296,4460552192,379884019712,7792.400,11752,5,1,6.400,16.060,10.740,10.700,4407582720,55590359040,0,0,0,38.400,69.600,10344,31872,1392196,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,6291.200,5342.400,13555,0,0,0,0,0,255373,445,13553766,71235,30,0.029,21,0,0,4,0,0,1,1,1,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432273,16655953,0,699,1.000,85890120204,0,0,22.600,0,129,5
1701944866,0.110,0.152,99.066,0.671,0,0,3026944,25249,24772.800,0,0,121748291584,100934000640,4460552192,379888640000,5833.600,11035,4,0,6.400,14.850,10.580,10.650,4407582720,55590359040,0,0,0,0,73.800,10344,31872,1392185,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5318.400,4738.400,4617,0,0,0,0,0,255280,445,13554055,71235,30,0.029,9,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432273,16656238,0,740,1.000,85890120204,0,0,29,0,136,5
1701944871,0.251,0.424,98.592,0.733,0,0,2821324.800,25298.600,24666.200,0,0,121761169408,100921892864,4460552192,379890180096,8907.600,13214.200,5,1,139.600,13.750,10.420,10.600,4407582720,55590359040,0,0,0,0,68.800,10344,31104,1392274,0,0,1,100,29,1,129,0,12257,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0.200,32079.600,21494.600,21164.200,0,0,0,0,0,255280,445,13553272,71235,30,0.029,9,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432273,16656507,0,739,1.000,85890120204,0,0,25.200,0,120,5
1701944876,0.171,0.288,98.765,0.776,0,0,3112140.800,25504.400,25041.800,0,0,121754554368,100927737856,4460552192,379892490240,6764.800,12099.800,5,0,57.200,12.800,10.280,10.550,4407582720,55590359040,0,0.200,0,0,82,10344,31296,1392187,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,16261,11435.600,11578.400,0,0,0,0,0,255280,445,13553938,71235,30,0.029,6,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432273,16656768,0,739,1.000,85890120204,0,0,27,0,122,5
1701944881,0.154,0.188,99.121,0.536,0,0,3038412.800,25215.800,24620.400,0,0,121759825920,100922720256,4460552192,379893260288,6171.200,11505.400,4,0,28.600,11.860,10.120,10.500,4407582720,55590359040,0.200,0,0,0,76.400,10344,31296,1392191,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,9713,6953.600,6829.600,0,0,0,0,0,255280,445,13553007,71235,30,0.029,5,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12432273,16657029,0,733,1.000,85890120204,0,0,24.400,0,118,5
