"Dstat 0.9.10 CSV output"
"Author:","XXXXX",,,,"URL:","XXXXX"
"Host:","XXXXX",,,,"User:","XXXXX"
"Cmdline:","dstat --postgresql-time -a -s -i -r --aio --fs --ipc --lock --raw --socket --tcp --udp --unix --vm --vm-adv --zones --postgresql-conn --postgresql-lockwaits --postgresql-settings --output ./metricsx.csv --noupdate 5",,,,"Date:","07 Dec 2023 19:17:15 CST"
"postgresql locks","total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"memory usage",,,,"system",,"procs",,,"load avg",,,"swap",,"interrupts",,,"io/total",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"raw","sockets",,,,,"tcp sockets",,,,,"udp",,"unix sockets",,,,"virtual memory",,,,"advanced virtual memory",,,,,"zones memory",,,,"postgresql conn",,,,,,,,,,,,,"postgresql lockswaits","postgresql settings",,,,,,,,,,,,,"postgresql all",,,,,,,,,,,,
"Time","usr","sys","idl","wai","stl","read","writ","recv","send","in","out","used","free","buff","cach","int","csw","run","blk","new","1m","5m","15m","used","free","160","161","297","read","writ","#aio","files","inodes","msg","sem","shm","pos","lck","rea","wri","raw","tot","tcp","udp","raw","frg","lis","act","syn","tim","clo","lis","act","dgm","str","lis","act","majpf","minpf","alloc","free","steal","scanK","scanD","pgoru","astll","d32F","d32H","normF","normH","Conn","%Con","Act","LongQ","LongX","Idl","LIdl","LWait","SQLs1","SQLs3","SQLs5","Xact1","Xact3","Locks","shared_buffers","work_mem","bgwriter_delay","max_connections","autovacuum_work_mem","temp_buffers","autovacuum_max_workers","maintenance_work_mem","checkpoint_timeout","max_wal_size","checkpoint_completion_target","wal_keep_segments","wal_segment_size","clean","back","alloc","heapr","heaph","ratio","size","grow","insert","update","delete","comm","roll"
1701953891,9.299,0.161,89.593,0.947,0,0,1413939.200,33084.600,40534.600,0,0,124782587904,85257162752,4460675072,395147194368,8864.600,12123.800,6,2,18,6.240,8.640,8.670,4407582720,55590359040,0,0,0,0,119,10344,33024,1392071,0,0,1,100,29,1,129,0,12278,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,7999,6741.200,6542.600,0,0,0,0,0,255352,445,11681590,71235,50,0.049,13,0,0,17,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19648301,0,679,1.000,86003628556,0,0,29.800,0,129,5
1701953896,9.257,0.208,89.795,0.740,0,0,1476198.400,31440.600,39266.200,0,0,124791959552,85247021056,4460675072,395149504512,10753.600,12870.600,17,0,58.400,6.220,8.590,8.660,4407582720,55590359040,0,0,0,0,114.200,10344,33408,1391999,0,0,1,100,29,1,129,0,12279,53,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,14802.400,10774.800,10732.400,0,0,0,0,0,255352,445,11679799,71235,50,0.049,19,0,0,16,0,0,5,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19648578,0,777,1.000,86003628556,0,0,24.800,0,122,6
1701953901,9.733,0.117,89.236,0.914,0,0,1485209.600,33414.800,42110,0,0,124803809280,85235171328,4460675072,395151814656,8955.200,12100.600,25,0,5.800,7.570,8.830,8.730,4407582720,55590359040,0,0,0,0,125.400,10344,33408,1392001,0,0,1,100,29,1,129,0,12279,54,1,0,0,4,52,0,0,0,0,1,0,2,2,0,0,5163,4738.800,4545.400,0,0,0,0,0,255352,445,11677748,71235,51,0.050,18,0,20,14,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19648873,0,733,1.000,86003628556,0,0,28.400,0,119,5
1701953906,9.447,0.131,89.589,0.834,0,0,1341030.400,32373.600,38837.800,0,0,124808298496,85230682112,4460675072,395154894848,8838.600,12034,30,1,6.800,7.520,8.800,8.720,4407582720,55590359040,0,0,0,0,113.600,10344,33408,1392008,0,0,1,100,29,1,129,0,12279,54,1,0,0,4,52,0,0,0,0,1,0,2,2,0,0,5353.400,4755.800,4386.200,0,0,0,0,0,255352,445,11678351,71235,50,0.049,22,0,20,9,0,0,1,1,1,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19649195,0,471,1.000,86003628556,0,0,23,0,118,4
1701953911,9.855,0.146,89.157,0.842,0,0,1488486.400,31246.200,38484,0,0,124812681216,85227069440,4460675072,395156434944,8941.600,12071.200,19,0,7.600,9,9.090,8.820,4407582720,55590359040,0,0,0,0,121.400,10344,33408,1391999,0,0,1,100,29,1,129,0,12280,54,1,0,0,4,52,0,0,0,0,1,0,2,2,0,0,5392.200,5006.800,4869,0,0,0,0,0,255352,445,11678564,71235,50,0.049,15,0,20,12,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19649469,0,739,1.000,86003628556,0,0,25.600,0,127,5
1701953916,9.255,0.120,88.886,1.740,0,0,1024000,30549.400,38504,0,0,124814966784,85224013824,4460675072,395160285184,8811.800,12043.400,21,5,6.200,10.360,9.370,8.910,4407582720,55590359040,0,0,0,0,86,10344,33408,1392014,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,4876.600,4519.200,4228,0,0,0,0,0,255352,445,11676459,71235,50,0.049,32,0,20,13,0,0,18,1,0,38,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19649711,0,904,1.000,86003628556,0,0,16.200,0,81,5
1701953921,9.469,0.134,84.628,5.769,0,0,1661337.600,32719,44146.200,0,0,124813447168,85224763392,4460675072,395163365376,10257,13569.200,10,0,4.800,12.740,9.880,9.080,4407582720,55590359040,0,0,0,0,123.600,10344,33408,1391989,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,3693,3592.200,3639.400,0,0,0,0,0,255352,445,11676946,71235,50,0.049,11,0,20,15,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19650049,0,716,1.000,86003628556,0,0,31.600,0,134,5
1701953926,9.244,0.135,90.221,0.400,0,0,1415577.600,32643,40065.200,0,0,124814299136,85221601280,4460675072,395167215616,8684,11949.200,17,0,7,13.400,10.060,9.140,4407582720,55590359040,0,0,0,0,137.400,10344,33408,1391995,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5607.800,4859,4696.800,0,0,0,0,0,255352,445,11677876,71235,50,0.049,18,0,20,13,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19650330,0,355,1.000,86003628556,0,0,25.400,0,116,3
1701953931,9.757,0.137,89.227,0.879,0,0,1395916.800,32850.600,41501.200,0,0,124819402752,85218037760,4460675072,395168755712,8762.200,11955.600,9,2,6.200,14.090,10.260,9.210,4407582720,55590359040,0,0,0,0,111.400,10344,33600,1392008,0,0,1,100,29,1,129,0,12277,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,4778.800,4553.200,4241.400,0,0,0,0,0,255352,445,11676915,71235,51,0.050,14,0,20,16,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19650573,0,1052,1.000,86003628556,0,0,26.400,0,114,7
1701953936,9.518,0.127,89.089,1.267,0,0,1502412.800,32816.600,39269.400,0,0,124826198016,85212782592,4460675072,395170295808,8952.600,12144,16,0,6.600,13.840,10.270,9.220,4407582720,55590359040,0,0,0,0,129,10344,33600,1391997,0,0,1,100,29,1,129,0,12278,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5423.400,5034.400,5000,0,0,0,0,0,255352,445,11676497,71235,50,0.049,17,0,20,16,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19650852,0,739,1.000,86003628556,0,0,29.600,0,126,5
1701953941,9.355,0.138,89.718,0.789,0,0,1354956.800,32267.800,39834.400,0,0,124826390528,85211049984,4460675072,395173376000,8725.600,11945.800,14,2,8,13.050,10.170,9.190,4407582720,55590359040,0,0,0,0,112.600,10344,33600,1391996,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,6050,5302,5166.200,0,0,0,0,0,255352,445,11677816,71235,50,0.049,18,0,20,19,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19651151,0,739,1.000,86003628556,0,0,25.400,0,117,5
1701953946,4.283,0.454,94.407,0.856,0,0,1468825.600,30759.800,34133.600,0,0,124557897728,85476462592,4460675072,395177226240,7700.400,11741.400,1,0,8.200,12.170,10.030,9.150,4407582720,55590359040,0,0,0,0,126.200,10344,33600,1391909,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,6948.800,6150.600,19145.600,0,0,0,0,0,255352,445,11714173,71235,30,0.029,10,0,0,4,0,0,1,1,1,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19651430,0,796,1.000,86003628556,0,0,25.800,0,142,6
1701953951,0.125,0.161,98.560,1.154,0,0,1404928,25412,24670.600,0,0,124557033472,85478457344,4460675072,395181187072,6213.400,11258.400,3,0,6.600,11.270,9.880,9.110,4407582720,55590359040,0,0,0,0,124,10344,33600,1391915,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5393.200,4543.400,4356,0,0,0,0,0,255432,445,11714471,71235,30,0.029,15,0,0,5,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19651703,0,318,1.000,86003628556,0,0,23.400,0,108,2
1701953956,0.117,0.177,99.081,0.625,0,0,1449164.800,25541.200,24950.400,0,0,124547940352,85486186496,4460675072,395183988736,6041.200,11156.800,1,2,6.800,10.610,9.770,9.080,4407582720,55590359040,0,0,0,0,127,10344,33600,1391926,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5156.200,4738.800,4436.600,0,0,0,0,0,255441,445,11715876,71235,31,0.030,11,0,0,3,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19652007,0,1058,1.000,86003628556,0,0,25.800,0,128,7
1701953961,0.129,0.152,98.695,1.023,0,0,1360691.200,25703.600,25092.400,0,0,124553928704,85478658048,4460675072,395186298880,6028.600,11129.200,2,0,5.400,9.920,9.640,9.040,4407582720,55590359040,0,0,0,0,114.400,10344,33600,1391909,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,4959.800,4485,4536,0,0,0,0,0,255441,445,11714601,71235,30,0.029,13,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19652303,0,739,1.000,86003628556,0,0,23.400,0,113,5
1701953966,0.113,0.165,98.681,1.042,0,0,1453260.800,26002.200,25474.600,0,0,124563533824,85467512832,4460675072,395190149120,6046.400,11211.600,1,0,7,9.200,9.490,9,4407582720,55590359040,0,0,0,0,121.200,10344,33600,1391909,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5537.400,4938.800,4722.800,0,0,0,0,0,255292,445,11713132,71235,30,0.029,6,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19652591,0,739,1.000,86003628556,0,0,27.800,0,128,5
1701953971,0.121,0.152,98.937,0.789,0,0,1279590.400,24397.800,23654,0,0,124565299200,85461897216,4460675072,395195539456,5942,11056.200,3,0,7.800,8.550,9.350,8.950,4407582720,55590359040,0,0,0,0,109.400,10344,33600,1391915,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5338.600,4525.200,4291.200,0,0,0,0,0,255292,445,11712515,71235,30,0.029,14,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19652847,0,776,1.000,86003628556,0,0,23.400,0,114,6
1701953976,0.121,0.158,99.024,0.696,0,0,1405747.200,25553.400,24915,0,0,124576256000,85452480512,4460675072,395197849600,6001.600,11106.600,1,0,6.800,8.020,9.230,8.910,4407582720,55590359040,0.200,0,0,0,114.600,10344,33600,1391914,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5383.800,4867,4630.400,0,0,0,0,0,255292,445,11711786,71235,30,0.029,9,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19653129,0,702,1.000,86003628556,0,0,24.200,0,122,4
1701953981,0.125,0.175,99.432,0.267,0,0,1538457.600,25463.600,24687.200,0,0,124579516416,85446909952,4460675072,395202469888,5816.400,11082.200,1,0,7.400,7.460,9.090,8.870,4407582720,55590359040,0,0,0,0,58.200,10344,33600,1391908,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5278.400,4720,4642.800,0,0,0,0,0,255292,445,11711904,71235,30,0.029,3,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19653397,0,673,1.000,86003628556,0,0,26.400,0,123,5
1701953986,0.267,0.403,98.737,0.593,0,0,1470464,25077,24094,0,0,124570427392,85453688832,4460675072,395206320128,8804.800,13163.600,1,1,126.200,6.940,8.960,8.830,4407582720,55590359040,0,0,0,0,60.600,10344,33408,1391999,0,0,1,100,29,1,129,0,12258,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0.200,27997.200,19091,18712,0,0,0,0,0,255292,445,11715728,71235,30,0.029,14,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19653678,0,740,1.000,86003628556,0,0,21.400,0,107,5
1701953991,0.194,0.248,98.078,1.480,0,0,1161625.600,23836.400,22899.600,0,0,124569096192,85451939840,4460675072,395210170368,6514.800,11755.600,1,4,47.400,6.790,8.890,8.810,4407582720,55590359040,0,0.200,0,0,38,10344,33024,1392023,0,0,1,100,29,1,129,0,12260,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,14496.600,10163.200,9772,0,0,0,0,0,255292,445,11714760,71235,31,0.030,22,0,0,3,0,0,6,1,0,6,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19653963,0,770,1.000,86003628556,0,0,20,0,106,6
1701953996,0.108,0.144,95.129,4.619,0,0,1229619.200,12163.800,12732.800,0,0,124570337280,85450698752,4460675072,395210940416,6363.800,11388,1,3,17.600,6.480,8.800,8.780,4407582720,55590359040,0,0,0,0,49.200,10344,33024,1391933,0,0,1,100,29,1,129,0,12258,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,7069.200,5430.800,5617.600,0,0,0,0,0,255292,445,11713856,71235,30,0.029,22,0,0,3,0,0,21,4,0,21,12,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19654022,0,745,1.000,86003628556,0,0,7.200,0,51,5
1701954001,0.102,0.136,94.868,4.894,0,0,1395916.800,17585.600,18834.200,0,0,124566626304,85453639680,4460675072,395215560704,6730.800,11759.200,2,1,5.600,6.040,8.670,8.730,4407582720,55590359040,0,0,0,0,54.800,10344,33024,1391915,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,4746.600,3930,3817.800,0,0,0,0,0,255292,445,11714142,71235,30,0.029,21,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19654224,0,637,1.000,86003628556,0,0,14.200,0,74,4
1701954006,3.569,0.930,95.275,0.227,0,0,1823539.200,50956.400,59325,0,0,124837289984,85181435904,4460675072,395222491136,7620.600,12180.400,14,0,12.400,7.800,8.990,8.840,4407582720,55590359040,0,0,0,0,73,10344,33024,1392001,0,0,1,100,29,1,129,0,12279,54,1,0,0,4,51,0,0,1,0,1,0,2,2,0,0,227695.600,19199,6052,0,0,0,0,0,255292,445,11678175,71235,51,0.050,18,0,0,11,0,0,2,2,0,22,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19654896,0,864,1.000,86003628556,0,0,60.800,0,271,6
1701954011,9.347,0.131,89.758,0.764,0,0,1363148.800,33212.200,40837,0,0,124853604352,85168201728,4460675072,395223261184,8634.200,11898.200,22,3,6.400,7.900,8.990,8.840,4407582720,55590359040,0,0,0,0,74.800,10344,33024,1392011,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5411.600,4864.200,4339.800,0,0,0,0,0,255292,445,11675785,71235,50,0.049,13,0,0,14,0,0,6,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19655181,0,733,1.000,86003628556,0,0,25.200,0,116,5
1701954016,9.708,0.160,89.062,1.070,0,0,1511424,32939.800,39235,0,0,124862545920,85156950016,4460675072,395227111424,9075,12184.200,14,0,6.600,9.910,9.390,8.970,4407582720,55590359040,0,0,0,0,123,10344,33024,1392001,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5405,4968,4830.800,0,0,0,0,0,255292,445,11674137,71235,50,0.049,16,0,0,11,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19655489,0,434,1.000,86003628556,0,0,25.600,0,121,3
1701954021,9.414,0.136,90.207,0.242,0,0,1472102.400,31444.600,38627.200,0,0,124866596864,85152899072,4460675072,395229421568,8747,11894.800,14,0,6.400,11.360,9.700,9.070,4407582720,55590359040,0,0,0,0,129.400,10344,33024,1392007,0,0,1,100,29,1,129,0,12279,54,1,0,0,4,50,0,0,1,0,1,0,2,2,0,0,5291.800,5054.400,4769.200,0,0,0,0,0,255292,445,11674255,71235,50,0.049,8,0,20,19,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19655786,0,776,1.000,86003628556,0,0,23.400,0,118,7
1701954026,9.311,0.125,90.110,0.454,0,0,1469644.800,33461.200,41879.200,0,0,124844806144,85174620160,4460675072,395233148928,8804.800,11918.800,11,0,6,13.170,10.100,9.210,4407582720,55590359040,0,0,0,0,114.600,10344,33024,1391995,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5232.800,4787.200,4624.200,0,0,0,0,0,255319,445,11677697,71235,50,0.049,19,0,20,15,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19656022,0,586,1.000,86003628556,0,0,23.800,0,103,3
1701954031,9.030,0.142,90.116,0.712,0,0,1271398.400,32677.600,41228,0,0,124854521856,85164904448,4460675072,395233918976,8846.400,12048.400,13,3,7.800,13.240,10.160,9.230,4407582720,55590359040,0,0,0,0,98.600,10344,33024,1392012,0,0,1,100,29,1,129,0,12275,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5393.800,4779.800,4495.600,0,0,0,0,0,255319,445,11677397,71235,50,0.049,16,0,20,16,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19656294,0,1058,1.000,86003628556,0,0,25,0,118,8
1701954036,9.585,0.169,89.630,0.617,0,0,1466368,32706.800,40526.200,0,0,124859265024,85160161280,4460675072,395235459072,9001.600,12161.800,17,1,7.800,13.300,10.230,9.260,4407582720,55590359040,0,0,0,0,107.800,10344,33024,1392004,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5457.600,5144,5223,0,0,0,0,0,255319,445,11676003,71235,50,0.049,11,0,20,17,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19656596,0,745,1.000,86003628556,0,0,29.800,0,133,5
1701954041,9.280,0.138,89.558,1.024,0,0,1395097.600,32340.200,39817,0,0,124862758912,85155897344,4460675072,395240079360,9048,12218.800,3,0,8,12.710,10.160,9.240,4407582720,55590359040,0,0,0,0,106.800,10344,33024,1392001,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5627.400,5222.200,4998.800,0,0,0,0,0,255319,445,11673299,71235,50,0.049,12,0,20,24,0,0,2,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19656889,0,733,1.000,86003628556,0,0,20.600,0,101,5
1701954046,9.094,0.134,90.045,0.727,0,0,1409024,32999.200,39051.800,0,0,124868759552,85150666752,4460675072,395241619456,8786.600,11880.400,12,1,6.400,13.060,10.270,9.280,4407582720,55590359040,0,0,0,0,112.400,10344,33024,1392001,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5299.600,4939,4746.600,0,0,0,0,0,255319,445,11673241,71235,50,0.049,19,0,20,15,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19657174,0,776,1.000,86003628556,0,0,29.400,0,130,6
1701954051,9.598,0.146,89.669,0.587,0,0,1452441.600,32059.200,39853,0,0,124872359936,85145526272,4460675072,395243159552,8906.400,11963.800,9,0,6.600,13.210,10.350,9.310,4407582720,55590359040,0,0,0,0,117.200,10344,33024,1392002,0,0,1,100,29,1,129,0,12277,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5307.200,4665.200,4501.400,0,0,0,0,0,255319,445,11672916,71235,50,0.049,15,0,20,17,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19657492,0,702,1.000,86003628556,0,0,24,0,120,4
1701954056,9.425,0.138,90.054,0.384,0,0,1407385.600,32149.800,38737.800,0,0,124875931648,85142724608,4460675072,395247009792,8763.400,11935.600,38,0,6.800,14,10.560,9.390,4407582720,55590359040,0,0,0,0,86.400,10344,33024,1392001,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5418.800,4942.800,4890,0,0,0,0,0,255319,445,11673130,71235,51,0.050,22,0,20,13,0,0,2,2,2,22,22,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19657737,0,355,1.000,86003628556,0,0,22.600,0,110,3
1701954061,9.198,0.159,90.055,0.589,0,0,1381171.200,32835.400,40326,0,0,124876070912,85141045248,4460675072,395249319936,8832.200,11944.400,22,0,7.400,15.120,10.850,9.490,4407582720,55590359040,0,0,0,0,100,10344,33024,1392001,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5800.400,5219.400,5161.200,0,0,0,0,0,255319,445,11673240,71235,50,0.049,27,0,20,10,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19658009,0,1058,1.000,86003628556,0,0,26.800,0,121,7
1701954066,7.085,0.434,91.892,0.589,0,0,1427865.600,32116.600,37307,0,0,124619804672,85398081536,4460675072,395251630080,8439,11873.200,2,0,7.800,14.070,10.700,9.450,4407582720,55590359040,0,0,0,0,107.400,10344,33024,1391915,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,6820,6057,19005.200,0,0,0,0,0,255319,445,11707723,71235,30,0.029,8,0,0,4,0,0,1,1,1,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19658310,0,796,1.000,86003628556,0,0,26.200,0,146,6
1701954071,0.115,0.158,98.906,0.821,0,0,1475379.200,25414,24835.600,0,0,124627181568,85391474688,4460675072,395253170176,5946.800,11109.800,2,0,6.600,13.020,10.540,9.400,4407582720,55590359040,0,0,0,0,108.200,10344,33024,1391921,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5361.800,4544,4276.600,0,0,0,0,0,255319,445,11705000,71235,30,0.029,8,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19658577,0,702,1.000,86003628556,0,0,24,0,118,4
1701954076,0.123,0.159,99.264,0.455,0,0,1364787.200,25702.200,25228.600,0,0,124626190336,85392465920,4460675072,395256250368,5965,11129.800,3,1,7.200,12.060,10.380,9.360,4407582720,55590359040,0,0,0,0,101.400,10344,33024,1391918,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5522.800,4877.200,4792.600,0,0,0,0,0,255319,445,11704578,71235,30,0.029,6,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19658902,0,739,1.000,86003628556,0,0,26.200,0,116,5
1701954081,0.121,0.163,99.353,0.363,0,0,1402470.400,25120.600,24227.800,0,0,124631359488,85384986624,4460675072,395260100608,5849.200,10992,2,1,6.200,11.250,10.240,9.320,4407582720,55590359040,0,0,0,0,93.200,10344,33024,1391923,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,4917.600,4419.600,4302.200,0,0,0,0,0,255319,445,11703782,71235,30,0.029,7,0,0,3,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19659196,0,733,1.000,86003628556,0,0,24,0,121,5
1701954086,0.113,0.167,98.473,1.247,0,0,1355776,25363.800,24590.200,0,0,124638420992,85377925120,4460675072,395262410752,6077.800,11204.800,4,2,6.400,10.430,10.090,9.270,4407582720,55590359040,0,0,0,0,114.800,10344,33024,1391924,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5315.200,4683,4487.400,0,0,0,0,0,255319,445,11702457,71235,30,0.029,3,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19659495,0,361,1.000,86003628556,0,0,23.200,0,118,3
1701954091,0.131,0.169,98.901,0.799,0,0,1381990.400,25482.600,24897.400,0,0,124637745152,85379371008,4460675072,395265490944,5974,11114.600,0,0,7.400,9.680,9.940,9.230,4407582720,55590359040,0,0,0,0,110.800,10344,33024,1391912,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5276,4785.200,4696.800,0,0,0,0,0,255319,445,11703263,71235,30,0.029,12,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12461297,19659743,0,1095,1.000,86003628556,0,0,24.800,0,115,8
